,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
94,1962-05-16,5.0099,5.0937,5.0099,5.0685,1059863,0.01645169523136425,0.011696840256292473,0.013355459143891135,-0.11902734083047994,,,,-0.09227582124889033,-0.2948998717569301,-0.1861694781493538,0.032968333826575824,0.28499556081680955
95,1962-05-17,5.0685,5.0685,4.9519,4.9766,1167646,0.02300483377725171,-0.018131597119463327,-0.008329347999362247,-0.13500078215980393,,,,-0.11407386569143596,-0.31879194630872487,-0.15765783868504601,0.0469798657718119,0.3020335168588997
96,1962-05-18,4.9766,5.0017,4.9349,5.0017,880225,0.013355459143891024,0.005043604067033636,0.011854908862859226,,,,,-0.11688026071135815,-0.26041146010356475,,0.03508807005618109,0.30215726652938013
97,1962-05-21,5.0017,5.0017,4.9431,4.9849,476040,0.011716016554371378,-0.0033588579882839475,-0.010009334101245382,-0.1323516613579797,,,,-0.19763686332724828,-0.2663443599671006,-0.1624104796485385,0.028486027803968028,0.3149511524804911
98,1962-05-22,4.9849,4.9849,4.8182,4.8182,1203573,0.03344099179522153,-0.03344099179522153,-0.038264236811114016,-0.16136668233164508,,,,-0.11965049188493637,-0.22707650159810722,-0.1317504462247313,0.07450915279564985,0.37426839898717357
99,1962-05-23,4.8182,4.8514,4.6008,4.6008,3467008,0.051655192315620324,-0.045120584450624834,-0.09227582124889033,-0.18972895863052786,,,,,-0.2105503390714658,,0.12343505477308314,0.46109372283081207
100,1962-05-24,4.6008,4.7179,4.4089,4.4089,4975965,0.06549524152695063,-0.041710137367414246,-0.11407386569143596,-0.203609038854067,,,,-0.013268615754496671,-0.2064460523032956,-0.024586631586109853,0.1685227607793327,0.5359613509038534
101,1962-05-25,4.4089,4.509,4.3005,4.4171,5155603,0.04624085163007319,0.0018598743450746191,-0.11688026071135815,-0.17858072674526726,,,,-0.033981571619388085,-0.19655430033279742,,0.16264064657807187,0.54071675986507
102,1962-05-28,4.4004,4.4004,3.9329,3.9997,5173565,0.10624034178711028,-0.09449638903352875,-0.19763686332724828,-0.205667984032729,,,,-0.002100157511813361,-0.07933094982123656,0.09403205240393042,0.2693201990149263,0.6743755781683627
103,1962-05-29,4.0497,4.2919,4.0497,4.2417,4625670,0.056431883315081977,0.060504537840337935,-0.11965049188493637,-0.1713649416866906,,,,-0.04915482000141447,-0.16333074003347703,0.039418157814083976,0.20277247330079917,0.5748402763043119
104,1962-05-31,4.3251,4.4341,4.3251,4.3504,4949019,0.02458221510565839,0.025626517669802062,-0.013268615754496671,-0.18594337680806883,,,,-0.057557925707980906,-0.1227703199705773,0.015331923501287203,,0.5278365207796987
105,1962-06-01,4.3339,4.3339,4.2417,4.267,2892169,0.02127414107385961,-0.019170650974622894,-0.033981571619388085,-0.207731441939916,,,,-0.03517693930161714,-0.11935786266697923,,0.23871572533395802,
106,1962-06-04,4.2084,4.2084,3.9913,3.9913,2173616,0.051587301587301626,-0.06461213967658785,-0.002100157511813361,-0.24247945491468814,,,,-0.002104577455966705,-0.027184125472903498,0.11094129732167457,0.31380753138075335,0.6422969959662266
107,1962-06-05,3.9913,4.1415,3.9163,4.0332,3790357,0.054376433659302115,0.010497832786310335,-0.04915482000141447,-0.2081983626833147,,,,-0.07867202221561043,-0.03312506198552012,0.09518496479222449,0.30226619061787163,0.6335168104730735
108,1962-06-06,4.0332,4.1668,4.0165,4.0497,3449043,0.03607084573293673,0.0040910443320438805,,-0.19033528600275906,,,,-0.11751487764525759,,0.09072276958787073,0.2866138232461666,0.6082672790577082
109,1962-06-07,4.0749,4.1415,4.0749,4.1,1473030,0.01608113002535294,0.012420673136281701,-0.057557925707980906,-0.18300653594771243,,,,-0.17314634146341457,-0.0529756097560975,0.07534146341463432,0.27082926829268295,0.5600731707317075
110,1962-06-08,4.1,4.1668,4.1,4.1169,1401172,0.01603148699241641,0.00412195121951231,-0.03517693930161714,-0.1671420768343752,,,,-0.1014598362845831,-0.07107289465374433,,0.2616531856493962,0.5617819232917973
111,1962-06-11,4.1169,4.1249,3.9747,3.9829,1428119,0.03641300395161107,-0.032548762418324495,-0.002104577455966705,-0.20900442873314407,,,,-0.08177458635667478,-0.025132441186070387,0.07758166160335445,0.28722789926937664,0.6037811644781441
